"A"	"B"	"Neither"	"A.Not.B"	"B.Not.A"	"Both"	"or"	"pval"	"logor"	"nlp"	"adjp"
"CBL"	"EZH2"	174	3	5	0	0	1	-Inf	0	1
"EZH2"	"MYCN"	174	5	3	0	0	1	-Inf	0	1
"BRAF"	"EZH2"	174	3	5	0	0	1	-Inf	0	1
"CBL"	"RAD21"	174	3	5	0	0	1	-Inf	0	1
"MYCN"	"RAD21"	174	3	5	0	0	1	-Inf	0	1
"BRAF"	"RAD21"	174	3	5	0	0	1	-Inf	0	1
"MYC"	"U2AF1"	174	5	3	0	0	1	-Inf	0	1
"ETV6"	"U2AF1"	174	5	3	0	0	1	-Inf	0	1
"EZH2"	"U2AF1"	174	5	3	0	0	1	-Inf	0	1
"RAD21"	"U2AF1"	174	5	3	0	0	1	-Inf	0	1
"CBL"	"ZRSR2"	174	3	5	0	0	1	-Inf	0	1
"BRAF"	"ZRSR2"	174	3	5	0	0	1	-Inf	0	1
"U2AF1"	"ZRSR2"	174	3	5	0	0	1	-Inf	0	1
"HNRNPK"	"MYC"	174	3	5	0	0	1	-Inf	0	1
"ETV6"	"HNRNPK"	174	5	3	0	0	1	-Inf	0	1
"EZH2"	"HNRNPK"	174	5	3	0	0	1	-Inf	0	1
"HNRNPK"	"RAD21"	174	3	5	0	0	1	-Inf	0	1
"HNRNPK"	"ZRSR2"	174	3	5	0	0	1	-Inf	0	1
"CBL"	"JAK2"	174	3	5	0	0	1	-Inf	0	1
"JAK2"	"MYCN"	174	5	3	0	0	1	-Inf	0	1
"BRAF"	"JAK2"	174	3	5	0	0	1	-Inf	0	1
"JAK2"	"U2AF1"	174	5	3	0	0	1	-Inf	0	1
"chr22gain"	"MYC"	174	3	5	0	0	1	-Inf	0	1
"chr22gain"	"ETV6"	174	3	5	0	0	1	-Inf	0	1
"chr22gain"	"EZH2"	174	3	5	0	0	1	-Inf	0	1
"chr22gain"	"RAD21"	174	3	5	0	0	1	-Inf	0	1
"chr22gain"	"ZRSR2"	174	3	5	0	0	1	-Inf	0	1
"chr22gain"	"JAK2"	174	3	5	0	0	1	-Inf	0	1
"MYC"	"t(11;19)"	174	5	3	0	0	1	-Inf	0	1
"ETV6"	"t(11;19)"	174	5	3	0	0	1	-Inf	0	1
"EZH2"	"t(11;19)"	174	5	3	0	0	1	-Inf	0	1
"RAD21"	"t(11;19)"	174	5	3	0	0	1	-Inf	0	1
"t(11;19)"	"ZRSR2"	174	3	5	0	0	1	-Inf	0	1
"JAK2"	"t(11;19)"	174	5	3	0	0	1	-Inf	0	1
"chr5loss"	"MYC"	174	3	5	0	0	1	-Inf	0	1
"chr5loss"	"ETV6"	174	3	5	0	0	1	-Inf	0	1
"chr5loss"	"RAD21"	174	3	5	0	0	1	-Inf	0	1
"chr5loss"	"ZRSR2"	174	3	5	0	0	1	-Inf	0	1
"chr5loss"	"JAK2"	174	3	5	0	0	1	-Inf	0	1
"chr13gain"	"MYC"	174	3	5	0	0	1	-Inf	0	1
"chr13gain"	"ETV6"	174	3	5	0	0	1	-Inf	0	1
"chr13gain"	"EZH2"	174	3	5	0	0	1	-Inf	0	1
"chr13gain"	"RAD21"	174	3	5	0	0	1	-Inf	0	1
"chr13gain"	"ZRSR2"	174	3	5	0	0	1	-Inf	0	1
"chr13gain"	"JAK2"	174	3	5	0	0	1	-Inf	0	1
"chr17loss"	"PTPN11"	170	4	8	0	0	1	-Inf	0	1
"chr7qdel"	"PTPN11"	170	4	8	0	0	1	-Inf	0	1
"CSF1R"	"SF3B1"	174	4	4	0	0	1	-Inf	0	1
"CSF1R"	"NOTCH1"	174	4	4	0	0	1	-Inf	0	1
"chr17loss"	"SF3B1"	174	4	4	0	0	1	-Inf	0	1
"chr17loss"	"CSF1R"	174	4	4	0	0	1	-Inf	0	1
"chr17loss"	"NOTCH1"	174	4	4	0	0	1	-Inf	0	1
"chr7loss"	"SF3B1"	174	4	4	0	0	1	-Inf	0	1
"chr7loss"	"CSF1R"	174	4	4	0	0	1	-Inf	0	1
"chr7loss"	"NOTCH1"	174	4	4	0	0	1	-Inf	0	1
"chr17loss"	"chr7loss"	174	4	4	0	0	1	-Inf	0	1
"chr7qdel"	"SF3B1"	174	4	4	0	0	1	-Inf	0	1
"chr7qdel"	"CSF1R"	174	4	4	0	0	1	-Inf	0	1
"chr7qdel"	"NOTCH1"	174	4	4	0	0	1	-Inf	0	1
"chr7loss"	"chr7qdel"	174	4	4	0	0	1	-Inf	0	1
"MYC"	"SF3B1"	173	5	4	0	0	1	-Inf	0	1
"ETV6"	"SF3B1"	173	5	4	0	0	1	-Inf	0	1
"EZH2"	"SF3B1"	173	5	4	0	0	1	-Inf	0	1
"CSF1R"	"MYC"	173	4	5	0	0	1	-Inf	0	1
"CSF1R"	"ETV6"	173	4	5	0	0	1	-Inf	0	1
"CSF1R"	"EZH2"	173	4	5	0	0	1	-Inf	0	1
"RAD21"	"SF3B1"	173	5	4	0	0	1	-Inf	0	1
"MYC"	"NOTCH1"	173	5	4	0	0	1	-Inf	0	1
"EZH2"	"NOTCH1"	173	5	4	0	0	1	-Inf	0	1
"NOTCH1"	"RAD21"	173	4	5	0	0	1	-Inf	0	1
"SF3B1"	"ZRSR2"	173	4	5	0	0	1	-Inf	0	1
"CSF1R"	"ZRSR2"	173	4	5	0	0	1	-Inf	0	1
"JAK2"	"SF3B1"	173	5	4	0	0	1	-Inf	0	1
"CSF1R"	"JAK2"	173	4	5	0	0	1	-Inf	0	1
"chr17loss"	"MYC"	173	4	5	0	0	1	-Inf	0	1
"chr17loss"	"ETV6"	173	4	5	0	0	1	-Inf	0	1
"chr17loss"	"RAD21"	173	4	5	0	0	1	-Inf	0	1
"chr17loss"	"ZRSR2"	173	4	5	0	0	1	-Inf	0	1
"chr17loss"	"JAK2"	173	4	5	0	0	1	-Inf	0	1
"chr7loss"	"MYC"	173	4	5	0	0	1	-Inf	0	1
"chr7loss"	"ETV6"	173	4	5	0	0	1	-Inf	0	1
"chr7loss"	"EZH2"	173	4	5	0	0	1	-Inf	0	1
"chr7loss"	"RAD21"	173	4	5	0	0	1	-Inf	0	1
"chr7loss"	"ZRSR2"	173	4	5	0	0	1	-Inf	0	1
"chr7loss"	"JAK2"	173	4	5	0	0	1	-Inf	0	1
"chr7qdel"	"MYC"	173	4	5	0	0	1	-Inf	0	1
"chr7qdel"	"ETV6"	173	4	5	0	0	1	-Inf	0	1
"chr7qdel"	"EZH2"	173	4	5	0	0	1	-Inf	0	1
"chr7qdel"	"RAD21"	173	4	5	0	0	1	-Inf	0	1
"chr7qdel"	"ZRSR2"	173	4	5	0	0	1	-Inf	0	1
"chr17loss"	"chr8gain"	159	4	19	0	0	1	-Inf	0	1
"chr7loss"	"chr8gain"	159	4	19	0	0	1	-Inf	0	1
"chr7qdel"	"chr8gain"	159	4	19	0	0	1	-Inf	0	1
"CDH2"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"CDH2"	"CSF1R"	177	1	4	0	0	1	-Inf	0	1
"BIRC3"	"CSF1R"	177	1	4	0	0	1	-Inf	0	1
"CSF1R"	"MYD88"	177	4	1	0	0	1	-Inf	0	1
"CSF1R"	"NOTCH2"	177	4	1	0	0	1	-Inf	0	1
"CSF1R"	"U2AF2"	177	4	1	0	0	1	-Inf	0	1
"CDH2"	"NOTCH1"	177	1	4	0	0	1	-Inf	0	1
"BIRC3"	"NOTCH1"	177	1	4	0	0	1	-Inf	0	1
"MYD88"	"NOTCH1"	177	1	4	0	0	1	-Inf	0	1
"NOTCH1"	"NOTCH2"	177	4	1	0	0	1	-Inf	0	1
"NOTCH1"	"U2AF2"	177	4	1	0	0	1	-Inf	0	1
"GATA2"	"NOTCH1"	177	1	4	0	0	1	-Inf	0	1
"CDH2"	"chr17loss"	177	1	4	0	0	1	-Inf	0	1
"BIRC3"	"chr17loss"	177	1	4	0	0	1	-Inf	0	1
"chr17loss"	"MYD88"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"NOTCH2"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"U2AF2"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"GATA2"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"RIT1"	177	4	1	0	0	1	-Inf	0	1
"ABL1"	"chr17loss"	177	1	4	0	0	1	-Inf	0	1
"BRINP3"	"chr17loss"	177	1	4	0	0	1	-Inf	0	1
"chr17loss"	"PRPF40B"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"POT1"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"FBXW7"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"IL7R"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"TBL1XR1"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"SF1"	177	4	1	0	0	1	-Inf	0	1
"chr17loss"	"t(16;16)"	177	4	1	0	0	1	-Inf	0	1
"CDH2"	"chr7loss"	177	1	4	0	0	1	-Inf	0	1
"BIRC3"	"chr7loss"	177	1	4	0	0	1	-Inf	0	1
"chr7loss"	"MYD88"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"NOTCH2"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"U2AF2"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"GATA2"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"RIT1"	177	4	1	0	0	1	-Inf	0	1
"ABL1"	"chr7loss"	177	1	4	0	0	1	-Inf	0	1
"BRINP3"	"chr7loss"	177	1	4	0	0	1	-Inf	0	1
"chr7loss"	"PRPF40B"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"POT1"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"FBXW7"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"IL7R"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"TBL1XR1"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"SF1"	177	4	1	0	0	1	-Inf	0	1
"chr7loss"	"t(16;16)"	177	4	1	0	0	1	-Inf	0	1
"CDH2"	"chr7qdel"	177	1	4	0	0	1	-Inf	0	1
"BIRC3"	"chr7qdel"	177	1	4	0	0	1	-Inf	0	1
"chr7qdel"	"MYD88"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"NOTCH2"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"U2AF2"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"GATA2"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"RIT1"	177	4	1	0	0	1	-Inf	0	1
"ABL1"	"chr7qdel"	177	1	4	0	0	1	-Inf	0	1
"BRINP3"	"chr7qdel"	177	1	4	0	0	1	-Inf	0	1
"chr7qdel"	"PRPF40B"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"POT1"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"FBXW7"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"IL7R"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"TBL1XR1"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"SF1"	177	4	1	0	0	1	-Inf	0	1
"chr7qdel"	"t(16;16)"	177	4	1	0	0	1	-Inf	0	1
"ASXL1"	"SF3B1"	155	23	4	0	0	1	-Inf	0	1
"ASXL1"	"CSF1R"	155	23	4	0	0	1	-Inf	0	1
"ASXL1"	"chr17loss"	155	23	4	0	0	1	-Inf	0	1
"ASXL1"	"chr7loss"	155	23	4	0	0	1	-Inf	0	1
"ASXL1"	"chr7qdel"	155	23	4	0	0	1	-Inf	0	1
"ATM"	"CDH2"	174	7	1	0	0	1	-Inf	0	1
"CDH2"	"PHF6"	174	1	7	0	0	1	-Inf	0	1
"BIRC3"	"PHF6"	174	1	7	0	0	1	-Inf	0	1
"MYD88"	"PHF6"	174	1	7	0	0	1	-Inf	0	1
"NOTCH2"	"PHF6"	174	1	7	0	0	1	-Inf	0	1
"PHF6"	"U2AF2"	174	7	1	0	0	1	-Inf	0	1
"GATA2"	"PHF6"	174	1	7	0	0	1	-Inf	0	1
"BCOR"	"CDH2"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"BIRC3"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"MYD88"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"NOTCH2"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"U2AF2"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"GATA2"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"RIT1"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"CSF3R"	173	7	2	0	0	1	-Inf	0	1
"CSF3R"	"PHF6"	173	2	7	0	0	1	-Inf	0	1
"MAP2K1"	"PHF6"	173	2	7	0	0	1	-Inf	0	1
"PHF6"	"SETBP1"	173	7	2	0	0	1	-Inf	0	1
"BCOR"	"CSF3R"	173	7	2	0	0	1	-Inf	0	1
"BCOR"	"MAP2K1"	173	7	2	0	0	1	-Inf	0	1
"BCOR"	"SETBP1"	173	7	2	0	0	1	-Inf	0	1
"NRAS"	"SF3B1"	156	22	4	0	0	1	-Inf	0	1
"chr17loss"	"NRAS"	156	4	22	0	0	1	-Inf	0	1
"chr7loss"	"NRAS"	156	4	22	0	0	1	-Inf	0	1
"chr7qdel"	"NRAS"	156	4	22	0	0	1	-Inf	0	1
"CSF1R"	"DNMT3A"	121	3	57	1	0.708854532951566	1	-0.344104945642349	0	1
"CSF1R"	"NPM1"	121	3	57	1	0.708854532951566	1	-0.344104945642349	0	1
"DNMT3A"	"NOTCH1"	121	57	3	1	0.708854532951551	1	-0.34410494564237	0	1
"chr17loss"	"DNMT3A"	121	3	57	1	0.708854532951566	1	-0.344104945642349	0	1
"NOTCH2"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"SRSF2"	"U2AF2"	167	14	1	0	0	1	-Inf	0	1
"GATA2"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"RIT1"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"ABL1"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"BRINP3"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"PRPF40B"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"POT1"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"FBXW7"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"SRSF2"	"TBL1XR1"	167	14	1	0	0	1	-Inf	0	1
"SF1"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"SRSF2"	"t(16;16)"	167	14	1	0	0	1	-Inf	0	1
"KIT"	"SF3B1"	167	11	4	0	0	1	-Inf	0	1
"BCORL1"	"SF3B1"	167	11	4	0	0	1	-Inf	0	1
"CSF1R"	"KIT"	167	4	11	0	0	1	-Inf	0	1
"KIT"	"NOTCH1"	167	11	4	0	0	1	-Inf	0	1
"BCORL1"	"NOTCH1"	167	11	4	0	0	1	-Inf	0	1
"BCORL1"	"chr17loss"	167	11	4	0	0	1	-Inf	0	1
"chr7loss"	"KIT"	167	4	11	0	0	1	-Inf	0	1
"BCORL1"	"chr7loss"	167	11	4	0	0	1	-Inf	0	1
"chr7qdel"	"KIT"	167	4	11	0	0	1	-Inf	0	1
"BCORL1"	"chr7qdel"	167	11	4	0	0	1	-Inf	0	1
"CBL"	"NRAS"	157	3	22	0	0	1	-Inf	0	1
"MYCN"	"NRAS"	157	3	22	0	0	1	-Inf	0	1
"BRAF"	"NRAS"	157	3	22	0	0	1	-Inf	0	1
"chr22gain"	"NRAS"	157	3	22	0	0	1	-Inf	0	1
"chr5loss"	"NRAS"	157	3	22	0	0	1	-Inf	0	1
"chr13gain"	"NRAS"	157	3	22	0	0	1	-Inf	0	1
"CSF3R"	"DNMT3A"	122	2	58	0	0	1	-Inf	0	1
"CSF3R"	"NPM1"	122	2	58	0	0	1	-Inf	0	1
"DNMT3A"	"MAP2K1"	122	58	2	0	0	1	-Inf	0	1
"MAP2K1"	"NPM1"	122	2	58	0	0	1	-Inf	0	1
"DNMT3A"	"SETBP1"	122	58	2	0	0	1	-Inf	0	1
"DNMT3A"	"PTEN"	122	58	2	0	0	1	-Inf	0	1
"NPM1"	"PTEN"	122	58	2	0	0	1	-Inf	0	1
"CDKN2A"	"NPM1"	122	2	58	0	0	1	-Inf	0	1
"NPM1"	"t(15;17)"	122	58	2	0	0	1	-Inf	0	1
"chr11qdel"	"DNMT3A"	122	2	58	0	0	1	-Inf	0	1
"chr11qdel"	"NPM1"	122	2	58	0	0	1	-Inf	0	1
"MYC"	"SMC1A"	171	5	6	0	0	1	-Inf	0	1
"SMC1A"	"ZRSR2"	171	6	5	0	0	1	-Inf	0	1
"MYC"	"t(8;21)"	171	5	6	0	0	1	-Inf	0	1
"ETV6"	"t(8;21)"	171	5	6	0	0	1	-Inf	0	1
"EZH2"	"t(8;21)"	171	5	6	0	0	1	-Inf	0	1
"t(8;21)"	"ZRSR2"	171	6	5	0	0	1	-Inf	0	1
"chr5qdel"	"MYC"	171	6	5	0	0	1	-Inf	0	1
"chr5qdel"	"ETV6"	171	6	5	0	0	1	-Inf	0	1
"chr5qdel"	"RAD21"	171	6	5	0	0	1	-Inf	0	1
"chr5qdel"	"ZRSR2"	171	6	5	0	0	1	-Inf	0	1
"chr21gain"	"MYC"	171	6	5	0	0	1	-Inf	0	1
"chr21gain"	"RAD21"	171	6	5	0	0	1	-Inf	0	1
"chr21gain"	"JAK2"	171	6	5	0	0	1	-Inf	0	1
"SF3B1"	"SRSF2"	164	4	14	0	0	1	-Inf	0	1
"chr17loss"	"SRSF2"	164	4	14	0	0	1	-Inf	0	1
"chr7loss"	"SRSF2"	164	4	14	0	0	1	-Inf	0	1
"chr7qdel"	"SRSF2"	164	4	14	0	0	1	-Inf	0	1
"CSF3R"	"ETV6"	175	2	5	0	0	1	-Inf	0	1
"MAP2K1"	"MYC"	175	2	5	0	0	1	-Inf	0	1
"ETV6"	"MAP2K1"	175	5	2	0	0	1	-Inf	0	1
"CSF3R"	"EZH2"	175	2	5	0	0	1	-Inf	0	1
"EZH2"	"MAP2K1"	175	5	2	0	0	1	-Inf	0	1
"MYC"	"SETBP1"	175	5	2	0	0	1	-Inf	0	1
"ETV6"	"SETBP1"	175	5	2	0	0	1	-Inf	0	1
"EZH2"	"SETBP1"	175	5	2	0	0	1	-Inf	0	1
"CSF3R"	"RAD21"	175	2	5	0	0	1	-Inf	0	1
"MAP2K1"	"RAD21"	175	2	5	0	0	1	-Inf	0	1
"RAD21"	"SETBP1"	175	5	2	0	0	1	-Inf	0	1
"CSF3R"	"ZRSR2"	175	2	5	0	0	1	-Inf	0	1
"MAP2K1"	"ZRSR2"	175	2	5	0	0	1	-Inf	0	1
"SETBP1"	"ZRSR2"	175	2	5	0	0	1	-Inf	0	1
"CSF3R"	"JAK2"	175	2	5	0	0	1	-Inf	0	1
"JAK2"	"MAP2K1"	175	5	2	0	0	1	-Inf	0	1
"JAK2"	"SETBP1"	175	5	2	0	0	1	-Inf	0	1
"MYC"	"PTEN"	175	5	2	0	0	1	-Inf	0	1
"ETV6"	"PTEN"	175	5	2	0	0	1	-Inf	0	1
"EZH2"	"PTEN"	175	5	2	0	0	1	-Inf	0	1
"PTEN"	"RAD21"	175	2	5	0	0	1	-Inf	0	1
"PTEN"	"ZRSR2"	175	2	5	0	0	1	-Inf	0	1
"JAK2"	"PTEN"	175	5	2	0	0	1	-Inf	0	1
"CDKN2A"	"MYC"	175	2	5	0	0	1	-Inf	0	1
"CDKN2A"	"ETV6"	175	2	5	0	0	1	-Inf	0	1
"CDKN2A"	"EZH2"	175	2	5	0	0	1	-Inf	0	1
"CDKN2A"	"RAD21"	175	2	5	0	0	1	-Inf	0	1
"CDKN2A"	"ZRSR2"	175	2	5	0	0	1	-Inf	0	1
"CDKN2A"	"JAK2"	175	2	5	0	0	1	-Inf	0	1
"MYC"	"t(15;17)"	175	5	2	0	0	1	-Inf	0	1
"ETV6"	"t(15;17)"	175	5	2	0	0	1	-Inf	0	1
"EZH2"	"t(15;17)"	175	5	2	0	0	1	-Inf	0	1
"RAD21"	"t(15;17)"	175	5	2	0	0	1	-Inf	0	1
"t(15;17)"	"ZRSR2"	175	2	5	0	0	1	-Inf	0	1
"JAK2"	"t(15;17)"	175	5	2	0	0	1	-Inf	0	1
"chr11qdel"	"MYC"	175	2	5	0	0	1	-Inf	0	1
"chr11qdel"	"ETV6"	175	2	5	0	0	1	-Inf	0	1
"chr11qdel"	"EZH2"	175	2	5	0	0	1	-Inf	0	1
"chr11qdel"	"RAD21"	175	2	5	0	0	1	-Inf	0	1
"chr11qdel"	"ZRSR2"	175	2	5	0	0	1	-Inf	0	1
"chr11qdel"	"JAK2"	175	2	5	0	0	1	-Inf	0	1
"SRSF2"	"TP53"	156	13	12	1	1	1	0	0	1
"MYC"	"SRSF2"	163	5	14	0	0	1	-Inf	0	1
"ETV6"	"SRSF2"	163	5	14	0	0	1	-Inf	0	1
"SF3B1"	"TP53"	165	4	13	0	0	1	-Inf	0	1
"RUNX1"	"SF3B1"	165	13	4	0	0	1	-Inf	0	1
"CSF1R"	"TP53"	165	4	13	0	0	1	-Inf	0	1
"CSF1R"	"RUNX1"	165	4	13	0	0	1	-Inf	0	1
"NOTCH1"	"TP53"	165	4	13	0	0	1	-Inf	0	1
"NOTCH1"	"RUNX1"	165	4	13	0	0	1	-Inf	0	1
"chr17loss"	"RUNX1"	165	4	13	0	0	1	-Inf	0	1
"chr7loss"	"RUNX1"	165	4	13	0	0	1	-Inf	0	1
"chr7qdel"	"RUNX1"	165	4	13	0	0	1	-Inf	0	1
"SF3B1"	"TET2"	141	3	37	1	1.26849003959437	1	0.237827247913143	0	1
"CSF1R"	"TET2"	141	3	37	1	1.26849003959437	1	0.237827247913143	0	1
"NOTCH1"	"TET2"	141	3	37	1	1.26849003959437	1	0.237827247913143	0	1
"chr7loss"	"TET2"	141	3	37	1	1.26849003959437	1	0.237827247913143	0	1
"chr7qdel"	"TET2"	141	3	37	1	1.26849003959437	1	0.237827247913143	0	1
"CBL"	"PTPN11"	171	3	8	0	0	1	-Inf	0	1
"MYCN"	"PTPN11"	171	3	8	0	0	1	-Inf	0	1
"BRAF"	"PTPN11"	171	3	8	0	0	1	-Inf	0	1
"PTPN11"	"U2AF1"	171	8	3	0	0	1	-Inf	0	1
"HNRNPK"	"PTPN11"	171	3	8	0	0	1	-Inf	0	1
"chr22gain"	"PTPN11"	171	3	8	0	0	1	-Inf	0	1
"PTPN11"	"t(11;19)"	171	8	3	0	0	1	-Inf	0	1
"chr5loss"	"PTPN11"	171	3	8	0	0	1	-Inf	0	1
"chr13gain"	"PTPN11"	171	3	8	0	0	1	-Inf	0	1
"MYC"	"PTPN11"	169	5	8	0	0	1	-Inf	0	1
"ETV6"	"PTPN11"	169	5	8	0	0	1	-Inf	0	1
"EZH2"	"PTPN11"	169	5	8	0	0	1	-Inf	0	1
"PTPN11"	"ZRSR2"	169	8	5	0	0	1	-Inf	0	1
"JAK2"	"PTPN11"	169	5	8	0	0	1	-Inf	0	1
"ETV6"	"MYC"	172	5	5	0	0	1	-Inf	0	1
"EZH2"	"MYC"	172	5	5	0	0	1	-Inf	0	1
"ETV6"	"EZH2"	172	5	5	0	0	1	-Inf	0	1
"MYC"	"RAD21"	172	5	5	0	0	1	-Inf	0	1
"ETV6"	"RAD21"	172	5	5	0	0	1	-Inf	0	1
"EZH2"	"RAD21"	172	5	5	0	0	1	-Inf	0	1
"MYC"	"ZRSR2"	172	5	5	0	0	1	-Inf	0	1
"ETV6"	"ZRSR2"	172	5	5	0	0	1	-Inf	0	1
"EZH2"	"ZRSR2"	172	5	5	0	0	1	-Inf	0	1
"RAD21"	"ZRSR2"	172	5	5	0	0	1	-Inf	0	1
"JAK2"	"MYC"	172	5	5	0	0	1	-Inf	0	1
"ETV6"	"JAK2"	172	5	5	0	0	1	-Inf	0	1
"EZH2"	"JAK2"	172	5	5	0	0	1	-Inf	0	1
"JAK2"	"RAD21"	172	5	5	0	0	1	-Inf	0	1
"JAK2"	"ZRSR2"	172	5	5	0	0	1	-Inf	0	1
"SF3B1"	"SMC1A"	172	4	6	0	0	1	-Inf	0	1
"CSF1R"	"SMC1A"	172	4	6	0	0	1	-Inf	0	1
"NOTCH1"	"SMC1A"	172	4	6	0	0	1	-Inf	0	1
"SF3B1"	"t(8;21)"	172	4	6	0	0	1	-Inf	0	1
"CSF1R"	"t(8;21)"	172	4	6	0	0	1	-Inf	0	1
"NOTCH1"	"t(8;21)"	172	4	6	0	0	1	-Inf	0	1
"chr5qdel"	"CSF1R"	172	6	4	0	0	1	-Inf	0	1
"chr5qdel"	"NOTCH1"	172	6	4	0	0	1	-Inf	0	1
"chr17loss"	"SMC1A"	172	4	6	0	0	1	-Inf	0	1
"chr17loss"	"t(8;21)"	172	4	6	0	0	1	-Inf	0	1
"chr7loss"	"SMC1A"	172	4	6	0	0	1	-Inf	0	1
"chr7loss"	"t(8;21)"	172	4	6	0	0	1	-Inf	0	1
"chr5qdel"	"chr7loss"	172	6	4	0	0	1	-Inf	0	1
"chr7qdel"	"SMC1A"	172	4	6	0	0	1	-Inf	0	1
"chr7qdel"	"t(8;21)"	172	4	6	0	0	1	-Inf	0	1
"chr21gain"	"SF3B1"	172	6	4	0	0	1	-Inf	0	1
"chr21gain"	"CSF1R"	172	6	4	0	0	1	-Inf	0	1
"chr21gain"	"NOTCH1"	172	6	4	0	0	1	-Inf	0	1
"chr17loss"	"chr21gain"	172	4	6	0	0	1	-Inf	0	1
"chr21gain"	"chr7loss"	172	6	4	0	0	1	-Inf	0	1
"chr21gain"	"chr7qdel"	172	6	4	0	0	1	-Inf	0	1
"chr17loss"	"NF1"	169	4	9	0	0	1	-Inf	0	1
"chr17loss"	"inv(16)"	169	4	9	0	0	1	-Inf	0	1
"chr7loss"	"inv(16)"	169	4	9	0	0	1	-Inf	0	1
"chr7qdel"	"NF1"	169	4	9	0	0	1	-Inf	0	1
"chr7qdel"	"inv(16)"	169	4	9	0	0	1	-Inf	0	1
"SF3B1"	"U2AF1"	175	4	3	0	0	1	-Inf	0	1
"CSF1R"	"U2AF1"	175	4	3	0	0	1	-Inf	0	1
"HNRNPK"	"SF3B1"	175	3	4	0	0	1	-Inf	0	1
"CSF1R"	"HNRNPK"	175	4	3	0	0	1	-Inf	0	1
"HNRNPK"	"NOTCH1"	175	3	4	0	0	1	-Inf	0	1
"chr22gain"	"SF3B1"	175	3	4	0	0	1	-Inf	0	1
"chr22gain"	"CSF1R"	175	3	4	0	0	1	-Inf	0	1
"chr22gain"	"NOTCH1"	175	3	4	0	0	1	-Inf	0	1
"SF3B1"	"t(11;19)"	175	4	3	0	0	1	-Inf	0	1
"CSF1R"	"t(11;19)"	175	4	3	0	0	1	-Inf	0	1
"NOTCH1"	"t(11;19)"	175	4	3	0	0	1	-Inf	0	1
"chr17loss"	"t(11;19)"	175	4	3	0	0	1	-Inf	0	1
"chr5loss"	"SF3B1"	175	3	4	0	0	1	-Inf	0	1
"chr5loss"	"CSF1R"	175	3	4	0	0	1	-Inf	0	1
"chr5loss"	"NOTCH1"	175	3	4	0	0	1	-Inf	0	1
"chr13gain"	"SF3B1"	175	3	4	0	0	1	-Inf	0	1
"chr13gain"	"CSF1R"	175	3	4	0	0	1	-Inf	0	1
"chr13gain"	"NOTCH1"	175	3	4	0	0	1	-Inf	0	1
"chr13gain"	"chr17loss"	175	3	4	0	0	1	-Inf	0	1
"chr13gain"	"chr7loss"	175	3	4	0	0	1	-Inf	0	1
"chr13gain"	"chr7qdel"	175	3	4	0	0	1	-Inf	0	1
